Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
3,4,Jaxon Mitchell,California,SR,13.350,4.9,8.450,,,,,4/4/2026,MPSF Championships 2026,4.9,1.6,1.5
3,1,Brigham Frentheway,Oklahoma,SR,13.350,4.7,8.650,,,,,4/4/2026,MPSF Championships 2026,4.7,1.4,1.3
3,2,Mac Seyler,Oklahoma,SR,13.650,4.6,8.950,,0.1,,,4/4/2026,MPSF Championships 2026,4.6,1.1,1.0
3,3,Tas Hajdu,Oklahoma,SR,13.850,4.9,8.850,,0.1,,,4/4/2026,MPSF Championships 2026,4.9,1.2,1.1
3,4,Francisco Velez Belendez,Oklahoma,SR,13.600,5.1,8.500,,,,,4/4/2026,MPSF Championships 2026,5.1,1.6,1.4
3,1,Reece Landsperger,Stanford,SR,13.900,5.1,8.800,,,,Y,4/4/2026,MPSF Championships 2026,5.1,1.3,1.1
3,2,Arun Chhetri,Stanford,SR,13.200,4.8,8.400,,,,,4/4/2026,MPSF Championships 2026,4.8,1.7,1.5
3,3,Nick Kuebler,Stanford,SR,14.150,5.1,9.050,,,,,4/4/2026,MPSF Championships 2026,5.1,1.0,0.9
3,4,Asher Hong,Stanford,SR,14.550,5.3,9.150,,0.1,,,4/4/2026,MPSF Championships 2026,5.3,0.8,0.9
3,1,Ryan Jacobson,Air Force,SR,12.350,3.8,8.450,,0.1,,,4/4/2026,MPSF Championships 2026,3.8,1.5,1.6
3,2,Tai Gopaul,Air Force,SR,12.050,4.0,8.050,,,,,4/4/2026,MPSF Championships 2026,4.0,1.9,2.0
3,3,Jared Fry,Air Force,SR,12.500,4.0,8.400,,0.1,,,4/4/2026,MPSF Championships 2026,4.0,1.6,1.6
3,4,Nathan DiMatteo,Air Force,SR,11.700,4.1,7.600,,,,,4/4/2026,MPSF Championships 2026,4.1,2.3,2.5
4,1,Khalen Curry,California,VT,13.500,4.8,8.800,0.1,,,,4/4/2026,MPSF Championships 2026,4.8,1.2,1.2
4,2,Nathan Underhill,California,VT,14.000,4.8,9.200,,,,,4/4/2026,MPSF Championships 2026,4.8,0.8,0.8
4,3,Theodor Roald Gadderud,California,VT,14.200,4.8,9.300,,0.1,,Y,4/4/2026,MPSF Championships 2026,4.8,0.7,0.7
4,4,Jasper Smith-Gordon,California,VT,14.250,4.8,9.450,,,,,4/4/2026,MPSF Championships 2026,4.8,0.6,0.5
4,1,Fuzzy Benas,Oklahoma,VT,14.350,4.8,9.450,,0.1,,,4/4/2026,MPSF Championships 2026,4.8,0.6,0.5
4,2,Sasha Bogonosiuk,Oklahoma,VT,13.750,4.8,8.950,,,,,4/4/2026,MPSF Championships 2026,4.8,1.1,1.0
4,3,Brigham Frentheway,Oklahoma,VT,13.650,4.8,8.850,,,,,4/4/2026,MPSF Championships 2026,4.8,1.2,1.1
4,4,Tyler Flores,Oklahoma,VT,13.950,4.8,9.150,,,,,4/4/2026,MPSF Championships 2026,4.8,0.9,0.8
4,1,Toma Murakawa,Stanford,VT,13.800,4.8,9.000,,,,,4/4/2026,MPSF Championships 2026,4.8,1.0,1.0
4,2,Cooper Kim,Stanford,VT,13.950,4.8,9.150,,,,,4/4/2026,MPSF Championships 2026,4.8,0.9,0.8
4,3,Junnosuke Iwai,Stanford,VT,13.400,4.8,8.700,0.1,,,,4/4/2026,MPSF Championships 2026,4.8,1.3,1.3
4,4,Asher Hong,Stanford,VT,14.000,4.8,9.200,,,,,4/4/2026,MPSF Championships 2026,4.8,0.8,0.8
4,1,Devin Gopaul,Air Force,VT,12.650,4.0,8.750,0.1,,,,4/4/2026,MPSF Championships 2026,4.0,1.2,1.3
4,2,Jared Fry,Air Force,VT,12.800,4.4,8.500,0.1,,,,4/4/2026,MPSF Championships 2026,4.4,1.5,1.5
4,3,Jack Foltyn,Air Force,VT,13.700,4.4,9.300,,,,,4/4/2026,MPSF Championships 2026,4.4,0.7,0.7
4,4,Isaac Koo,Air Force,VT,13.500,4.4,9.200,0.1,,,,4/4/2026,MPSF Championships 2026,4.4,0.8,0.8
5,1,Tucker Yasunaga,California,PB,13.550,4.6,8.950,,,,,4/4/2026,MPSF Championships 2026,4.6,1.0,1.1
5,2,Trigg Dudley,California,PB,12.950,4.4,8.550,,,,,4/4/2026,MPSF Championships 2026,4.4,1.5,1.4
5,3,Kaien Orion,California,PB,13.400,4.5,8.800,,0.1,,,4/4/2026,MPSF Championships 2026,4.5,1.3,1.1
5,4,Theodor Roald Gadderud,California,PB,13.800,4.8,8.900,,0.1,,,4/4/2026,MPSF Championships 2026,4.8,1.1,1.1
5,1,Fuzzy Benas,Oklahoma,PB,13.550,4.9,8.650,,,,,4/4/2026,MPSF Championships 2026,4.9,1.4,1.3
5,2,Sasha Bogonosiuk,Oklahoma,PB,14.050,4.6,9.350,,0.1,,,4/4/2026,MPSF Championships 2026,4.6,0.6,0.7
5,3,Tas Hajdu,Oklahoma,PB,13.850,5.2,8.650,,,,,4/4/2026,MPSF Championships 2026,5.2,1.4,1.3
5,4,Nathan Roman,Oklahoma,PB,14.700,5.4,9.300,,,,,4/4/2026,MPSF Championships 2026,5.4,0.7,0.7
5,1,Arun Chhetri,Stanford,PB,13.550,5.3,8.250,,,,,4/4/2026,MPSF Championships 2026,5.3,1.9,1.6
5,2,Zachary Green,Stanford,PB,13.900,5.2,8.700,,,,,4/4/2026,MPSF Championships 2026,5.2,1.3,1.3
5,3,Asher Hong,Stanford,PB,14.250,5.0,9.150,,0.1,,,4/4/2026,MPSF Championships 2026,5.0,0.8,0.9
5,4,David Shamah,Stanford,PB,14.300,5.3,9.000,,,,,4/4/2026,MPSF Championships 2026,5.3,1.1,0.9
5,1,Tai Gopaul,Air Force,PB,12.850,4.3,8.550,,,,,4/4/2026,MPSF Championships 2026,4.3,1.5,1.4
5,2,Isaac Koo,Air Force,PB,10.300,4.3,6.000,,,,,4/4/2026,MPSF Championships 2026,4.3,4.0,4.0
5,3,Palmer Wright,Air Force,PB,12.650,4.4,8.250,,,,,4/4/2026,MPSF Championships 2026,4.4,1.9,1.6
5,4,Jack Foltyn,Air Force,PB,13.100,4.6,8.500,,,,,4/4/2026,MPSF Championships 2026,4.6,1.6,1.4
5,5,Jared Fry,Air Force,PB,12.700,4.5,8.200,,,,,4/4/2026,MPSF Championships 2026,4.5,2.0,1.6
6,1,Jaxon Mitchell,California,HB,13.050,4.4,8.650,,,,,4/4/2026,MPSF Championships 2026,4.4,1.3,1.4
6,2,Khalen Curry,California,HB,10.850,4.3,6.550,,,,,4/4/2026,MPSF Championships 2026,4.3,3.5,3.4
6,3,Carter Kim,California,HB,13.100,4.5,8.500,,0.1,,,4/4/2026,MPSF Championships 2026,4.5,1.6,1.4
6,4,Tucker Yasunaga,California,HB,12.050,4.3,7.750,,,,,4/4/2026,MPSF Championships 2026,4.3,2.4,2.1
6,1,Brigham Frentheway,Oklahoma,HB,13.400,4.7,8.600,,0.1,,,4/4/2026,MPSF Championships 2026,4.7,1.3,1.5
6,2,Fuzzy Benas,Oklahoma,HB,13.500,5.1,8.400,,,,,4/4/2026,MPSF Championships 2026,5.1,1.6,1.6
6,3,Nico Hamilton,Oklahoma,HB,14.300,5.0,9.200,,0.1,,,4/4/2026,MPSF Championships 2026,5.0,0.8,0.8
6,4,Kelton Christiansen,Oklahoma,HB,13.950,5.3,8.650,,,,,4/4/2026,MPSF Championships 2026,5.3,1.3,1.4
6,1,Nick Kuebler,Stanford,HB,13.150,5.1,7.950,,0.1,,,4/4/2026,MPSF Championships 2026,5.1,1.9,2.2
6,2,Cooper Kim,Stanford,HB,12.350,4.9,7.450,,,,Y,4/4/2026,MPSF Championships 2026,4.9,2.6,2.5
6,3,Junnosuke Iwai,Stanford,HB,14.150,5.1,8.950,,0.1,,,4/4/2026,MPSF Championships 2026,5.1,1.1,1.0
6,4,Zachary Green,Stanford,HB,13.100,5.3,7.800,,,,,4/4/2026,MPSF Championships 2026,5.3,2.3,2.1
6,1,Isaac Koo,Air Force,HB,12.750,4.6,8.150,,,,,4/4/2026,MPSF Championships 2026,4.6,1.7,2.0
6,2,Christopher Noguera,Air Force,HB,12.450,3.9,8.450,,0.1,,,4/4/2026,MPSF Championships 2026,3.9,1.6,1.5
6,3,Jared Fry,Air Force,HB,13.400,4.5,8.800,,0.1,,,4/4/2026,MPSF Championships 2026,4.5,1.3,1.1
6,4,Tai Gopaul,Air Force,HB,13.500,4.7,8.700,,0.1,,,4/4/2026,MPSF Championships 2026,4.7,1.2,1.4
