Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
4,4,Luke Tully,William & Mary,VT,13.750,4.4,9.350,,,,,3/7/2026,William & Mary vs Navy,4.4,0.7,0.6
4,1,Benjamin Thurlow Lam,Navy,VT,13.600,4.4,9.200,,,,,3/7/2026,William & Mary vs Navy,4.4,0.9,0.7
4,2,Aaron Stein,Navy,VT,12.600,4.4,8.200,,,,Y,3/7/2026,William & Mary vs Navy,4.4,2.0,1.6
4,3,Jonah Soltz,Navy,VT,14.000,4.4,9.500,,0.1,,,3/7/2026,William & Mary vs Navy,4.4,0.5,0.5
4,4,Matthew Petros,Navy,VT,12.850,4.8,8.050,,,,,3/7/2026,William & Mary vs Navy,4.8,1.8,2.1
5,1,Nicholas Kosarikov,William & Mary,PB,13.400,4.3,9.000,,0.1,,,3/7/2026,William & Mary vs Navy,4.3,1.0,1.0
5,2,Evan Wilkins,William & Mary,PB,13.050,4.5,8.550,,,,,3/7/2026,William & Mary vs Navy,4.5,1.3,1.6
5,3,Niko Greenly,William & Mary,PB,13.350,4.1,9.250,,,,,3/7/2026,William & Mary vs Navy,4.1,0.8,0.7
5,4,Mark Fu,William & Mary,PB,12.250,3.8,8.450,,,,,3/7/2026,William & Mary vs Navy,3.8,1.4,1.7
5,1,Cody Phillips,Navy,PB,13.000,3.8,9.200,,,,,3/7/2026,William & Mary vs Navy,3.8,0.8,0.8
5,2,Sean Armstrong,Navy,PB,11.600,3.3,8.300,,,,Y,3/7/2026,William & Mary vs Navy,3.3,1.7,1.7
5,3,Jonah Soltz,Navy,PB,11.450,3.8,7.650,,,,,3/7/2026,William & Mary vs Navy,3.8,2.2,2.5
5,4,Matthew Petros,Navy,PB,13.450,4.5,8.950,,,,,3/7/2026,William & Mary vs Navy,4.5,1.1,1.0
6,1,Evan Wilkins,William & Mary,HB,12.100,4.0,8.100,,,,,3/7/2026,William & Mary vs Navy,4.0,1.8,2.0
6,2,Gavin Zborowski,William & Mary,HB,13.100,4.5,8.500,,0.1,,,3/7/2026,William & Mary vs Navy,4.5,1.3,1.7
6,3,Ricky Pizem,William & Mary,HB,12.750,4.5,8.250,,,,,3/7/2026,William & Mary vs Navy,4.5,1.8,1.7
6,4,Luke Tully,William & Mary,HB,13.600,4.3,9.200,,0.1,,,3/7/2026,William & Mary vs Navy,4.3,0.8,0.8
6,1,Sean Armstrong,Navy,HB,12.350,3.9,8.450,,,,,3/7/2026,William & Mary vs Navy,3.9,1.7,1.4
6,2,McKinley Michel,Navy,HB,12.100,3.9,8.200,,,,,3/7/2026,William & Mary vs Navy,3.9,1.8,1.8
6,3,Jonah Soltz,Navy,HB,12.500,3.9,8.500,,0.1,,,3/7/2026,William & Mary vs Navy,3.9,1.6,1.4
6,4,Michael Romo,Navy,HB,13.050,4.2,8.850,,,,,3/7/2026,William & Mary vs Navy,4.2,1.2,1.1
