MEET_DATE,MEET_NAME,MEET_LOCATION,SCORE_SITE,SESSION_ID,SCORE_URL,DISCIPLINE,EXPORT_STATUS,EXPORT_FILENAME,EXPORT_TIMESTAMP,EXPORT_MESSAGE
2026-03-07 17:00:00,Simpson / Greenville / Nebraska,"Fiterman Training Center, Indianola, IA",Virtius,OoFdUjKhou,https://virti.us/session?s=OoFdUjKhou,MAG,EXPORTED,20260307_V_OoFdUjKhou_MAG_SimpsonGreenvilleNebraska.csv,2026-04-19 15:00:12,
2026-03-07 17:00:00,Stanford vs UCLA,"Maples Pavilion, Stanford, CA",Virtius,N9DghGCiZu,https://virti.us/session?s=N9DghGCiZu,WAG,EXPORTED,20260307_V_N9DghGCiZu_WAG_StanfordvsUCLA.csv,2026-04-19 15:00:02,
2026-03-07 17:00:00,Utah / WVU / BYU,"Jon M. Huntsman Center, Salt Lake City, UT",Virtius,witaXQooTN,https://virti.us/session?s=witaXQooTN,WAG,EXPORTED,20260307_V_witaXQooTN_WAG_UtahWVUBYU.csv,2026-04-19 15:00:07,
2026-03-07 14:00:00,William & Mary vs Navy,"Kaplan Arena, Williamsburg, VA",Virtius,huQlnZECdm,https://virti.us/session?s=huQlnZECdm,MAG,EXPORTED,20260307_V_huQlnZECdm_MAG_WilliamMaryvsNavy.csv,2026-04-19 15:00:17,
2026-03-07 13:30:00,WIAC Championship 2026 - Session #1,"McCown Gymnasium, Winona, MN",Virtius,ZO1RSbA8he,https://virti.us/session?s=ZO1RSbA8he,WAG,EXPORTED,20260307_V_ZO1RSbA8he_WAG_WIACChampionship2026Session1.csv,2026-04-19 15:00:23,
2026-03-07 13:00:00,Army / Greenville / Springfield,"Gross Center, West Point, NY",Virtius,l2puY2D3BJ,https://virti.us/session?s=l2puY2D3BJ,MAG,EXPORTED,20260307_V_l2puY2D3BJ_MAG_ArmyGreenvilleSpringfield.csv,2026-04-19 15:00:40,
2026-03-07 13:00:00,Michigan vs Penn State,"Cliff Keen Arena, Ann Arbor, MI",Virtius,2vqOza8C-n,https://virti.us/session?s=2vqOza8C-n,MAG,EXPORTED,20260307_V_2vqOza8C-n_MAG_MichiganvsPennState.csv,2026-04-19 15:00:35,
2026-03-07 13:00:00,NCGA East Regional '26,"Murray Center, Providence, RI",Virtius,SelXXbkHvu,https://virti.us/session?s=SelXXbkHvu,WAG,EXPORTED,20260307_V_SelXXbkHvu_WAG_NCGAEastRegional26.csv,2026-04-19 15:00:30,
2026-03-06 21:00:00,Air Force / San Jose State / Denver,"Cadet West Gymnasium, Colorado Springs, CO",Virtius,lMTBOddrop,https://virti.us/session?s=lMTBOddrop,WAG,EXPORTED,20260306_V_lMTBOddrop_WAG_AirForceSanJoseStateDenver.csv,2026-04-19 12:36:28,
2026-03-06 20:30:00,Southern Utah vs Washington,"America First Event Center, Cedar City, UT",Virtius,mcT0dptxdx,https://virti.us/session?s=mcT0dptxdx,WAG,EXPORTED,20260306_V_mcT0dptxdx_WAG_SouthernUtahvsWashington.csv,2026-04-19 12:36:31,
2026-03-06 20:15:00,Arkansas vs Oklahoma,"Barnhill Arena, Fayetteville, AR",Virtius,Ebwpf5zOez,https://virti.us/session?s=Ebwpf5zOez,WAG,EXPORTED,20260306_V_Ebwpf5zOez_WAG_ArkansasvsOklahoma.csv,2026-04-19 12:36:35,
2026-03-06 20:00:00,Arizona vs Arizona State,"McKale Center, Tuscon, AZ",Virtius,N2eouBg96T,https://virti.us/session?s=N2eouBg96T,WAG,EXPORTED,20260306_V_N2eouBg96T_WAG_ArizonavsArizonaState.csv,2026-04-19 15:00:44,
2026-03-06 20:00:00,Auburn vs Michigan State,"Neville Arena, Auburn, AL",Virtius,OrGxmQQAz7,https://virti.us/session?s=OrGxmQQAz7,WAG,EXPORTED,20260306_V_OrGxmQQAz7_WAG_AuburnvsMichiganState.csv,2026-04-19 12:36:39,
2026-03-06 20:00:00,TWU vs Nebraska,"Kitty Magee Arena, Denton, TX",Virtius,MFfJjYpRdT,https://virti.us/session?s=MFfJjYpRdT,WAG,EXPORTED,20260306_V_MFfJjYpRdT_WAG_TWUvsNebraska.csv,2026-04-19 12:59:37,
2026-03-06 19:30:00,Alabama vs Kentucky,"Coleman Coliseum, Tuscaloosa, AL",Virtius,jyCHbLEwbI,https://virti.us/session?s=jyCHbLEwbI,WAG,EXPORTED,20260306_V_jyCHbLEwbI_WAG_AlabamavsKentucky.csv,2026-04-19 12:59:40,
2026-03-06 19:00:00,Centenary / Wilberforce / Fisk,"Gold Dome, Shreveport, LA",Virtius,x2tUQZ1P8q,https://virti.us/session?s=x2tUQZ1P8q,WAG,EXPORTED,20260306_V_x2tUQZ1P8q_WAG_CentenaryWilberforceFisk.csv,2026-04-19 12:59:45,
2026-03-06 19:00:00,Georgia vs Missouri,"Stegeman Coliseum, Athens, GA",Virtius,kqfoXXSKUB,https://virti.us/session?s=kqfoXXSKUB,WAG,EXPORTED,20260306_V_kqfoXXSKUB_WAG_GeorgiavsMissouri.csv,2026-04-19 12:59:49,
2026-03-06 18:45:00,Michigan vs Clemson,"Crisler Center, Ann Arbor, MI",Virtius,v3-h7s_0V6,https://virti.us/session?s=v3-h7s_0V6,WAG,EXPORTED,20260306_V_v3-h7s_0V6_WAG_MichiganvsClemson.csv,2026-04-19 12:59:56,
2026-03-06 18:45:00,UNC vs Minnesota,"Carmichael Arena, Chapel Hill, NC",Virtius,a3qMFqrJXc,https://virti.us/session?s=a3qMFqrJXc,WAG,EXPORTED,20260306_V_a3qMFqrJXc_WAG_UNCvsMinnesota.csv,2026-04-19 12:59:52,
2026-03-05 17:00:00,Temple / Maryland / Towson / Penn,"McGonigle Hall, Philadelphia, PA",Virtius,1IwBE6EQT7,https://virti.us/session?s=1IwBE6EQT7,WAG,EXPORTED,20260305_V_1IwBE6EQT7_WAG_TempleMarylandTowsonPenn.csv,2026-04-19 13:00:01,
2026-03-02 20:30:00,Southern Utah vs Utah State,"America First Event Center, Cedar City, UT",Virtius,6lAejgUK1O,https://virti.us/session?s=6lAejgUK1O,WAG,EXPORTED,20260302_V_6lAejgUK1O_WAG_SouthernUtahvsUtahState.csv,2026-04-19 13:00:08,
2026-03-01 17:00:00,SJSU / Boise State / ASU / Sac State,"Provident Credit Union Event Center, San Jose, CA",Virtius,2gmfmzzXnD,https://virti.us/session?s=2gmfmzzXnD,WAG,EXPORTED,20260301_V_2gmfmzzXnD_WAG_SJSUBoiseStateASUSacState.csv,2026-04-19 13:00:13,
2026-03-01 16:00:00,Big 4 Meet @ Minnesota,"Maturi Pavilion, Minneapolis, MN",Virtius,UgaSXGCcMl,https://virti.us/session?s=UgaSXGCcMl,WAG,EXPORTED,20260301_V_UgaSXGCcMl_WAG_Big4MeetMinnesota.csv,2026-04-19 13:00:18,
2026-03-01 15:45:00,Denver vs Utah,"Magness Arena, Denver, CO",Virtius,A3-0L0BRC6,https://virti.us/session?s=A3-0L0BRC6,WAG,EXPORTED,20260301_V_A3-0L0BRC6_WAG_DenvervsUtah.csv,2026-04-19 13:00:22,
2026-03-01 14:00:00,Brown vs Cortland,"Pizzitola Sports Center, Providence, RI",Virtius,qSy0PUhjdU,https://virti.us/session?s=qSy0PUhjdU,WAG,EXPORTED,20260301_V_qSy0PUhjdU_WAG_BrownvsCortland.csv,2026-04-19 13:00:26,
2026-03-01 14:00:00,Missouri vs Arkansas,"Hearnes Center, Columbia, MO",Virtius,EWgMgesmq2,https://virti.us/session?s=EWgMgesmq2,WAG,EXPORTED,20260301_V_EWgMgesmq2_WAG_MissourivsArkansas.csv,2026-04-19 13:00:30,
2026-03-01 13:00:00,Cornell vs SCSU,"Newman Arena, Ithaca, NY",Virtius,9oBHfJ3P6U,https://virti.us/session?s=9oBHfJ3P6U,WAG,EXPORTED,20260301_V_9oBHfJ3P6U_WAG_CornellvsSCSU.csv,2026-04-19 13:00:34,
2026-03-01 13:00:00,Kent State vs Bowling Green,"Memorial Athletic and Convocation Center (MAC), Kent, OH",Virtius,WyMrcXUvyo,https://virti.us/session?s=WyMrcXUvyo,WAG,EXPORTED,20260301_V_WyMrcXUvyo_WAG_KentStatevsBowlingGreen.csv,2026-04-19 13:00:43,
2026-03-01 13:00:00,Penn State vs Springfield,"Rec Hall, University Park, PA",Virtius,YtXeoVI5X7,https://virti.us/session?s=YtXeoVI5X7,MAG,EXPORTED,20260301_V_YtXeoVI5X7_MAG_PennStatevsSpringfield.csv,2026-04-19 13:00:47,
2026-03-01 13:00:00,Utica / Springfield / RIC / Ithaca,"Miga Court, Clark Athletic Center Gymnasium, Utica, NY",Virtius,nddrxoLVJF,https://virti.us/session?s=nddrxoLVJF,WAG,EXPORTED,20260301_V_nddrxoLVJF_WAG_UticaSpringfieldRICIthaca.csv,2026-04-19 13:00:39,
2026-02-28 19:00:00,Oklahoma vs Nebraska,"McCasland Field House, Norman, OK",Virtius,Ffic-Xuqpq,https://virti.us/session?s=Ffic-Xuqpq,MAG,EXPORTED,20260228_V_Ffic-Xuqpq_MAG_OklahomavsNebraska.csv,2026-04-19 13:00:51,
2026-02-28 19:00:00,Stanford International Collegiate '26,"Burnham Pavilion, Stanford, CA",Virtius,zXgUOkJuM_,https://virti.us/session?s=zXgUOkJuM_,MAG,EXPORTED,20260228_V_zXgUOkJuM__MAG_StanfordInternationalCollegiate26.csv,2026-04-19 13:00:56,
2026-02-28 18:00:00,Air Force vs Mavericks,"Cadet West Gymnasium, Colorado Springs, CO",Virtius,oxO5wrSqhm,https://virti.us/session?s=oxO5wrSqhm,MAG,EXPORTED,20260228_V_oxO5wrSqhm_MAG_AirForcevsMavericks.csv,2026-04-19 13:01:06,
2026-02-28 18:00:00,B1G 4 Meet @ Penn State,"Rec Hall, University Park, PA",Virtius,waBQt55a3S,https://virti.us/session?s=waBQt55a3S,WAG,EXPORTED,20260228_V_waBQt55a3S_WAG_B1G4MeetPennState.csv,2026-04-19 13:01:01,
2026-02-28 17:00:00,UW-Whitewater vs Hamline,"Williams Center, Whitewater, WI",Virtius,wMv3ULBTd0,https://virti.us/session?s=wMv3ULBTd0,WAG,EXPORTED,20260228_V_wMv3ULBTd0_WAG_UWWhitewatervsHamline.csv,2026-04-19 13:01:10,
2026-02-28 13:00:00,West Chester vs Bridgeport,"Sturzebecker Hall, West Chester, PA",Virtius,p-hb5GT19l,https://virti.us/session?s=p-hb5GT19l,WAG,EXPORTED,20260228_V_p-hb5GT19l_WAG_WestChestervsBridgeport.csv,2026-04-19 13:01:15,
2026-02-28 12:00:00,Brockport vs Greenville,"Tuttle North Gymnastics Facility, Brockport, NY",Virtius,francsJhDW,https://virti.us/session?s=francsJhDW,WAG,EXPORTED,20260228_V_francsJhDW_WAG_BrockportvsGreenville.csv,2026-04-19 13:01:19,
2026-02-27 22:00:00,Big Four Meet @ UCLA,"Pauley Pavilion, Los Angeles, CA",Virtius,XTmNt6nTmj,https://virti.us/session?s=XTmNt6nTmj,WAG,EXPORTED,20260227_V_XTmNt6nTmj_WAG_BigFourMeetUCLA.csv,2026-04-19 13:01:28,
2026-02-27 22:00:00,Oregon State vs Stanford,"Gill Coliseum, Corvallis, OR",Virtius,jfCXCKej2P,https://virti.us/session?s=jfCXCKej2P,WAG,EXPORTED,20260227_V_jfCXCKej2P_WAG_OregonStatevsStanford.csv,2026-04-19 13:01:23,
2026-02-27 21:30:00,LSU vs Alabama,"Pete Maravich Assembly Center, Baton Rouge, LA",Virtius,AVnfA4eZ9s,https://virti.us/session?s=AVnfA4eZ9s,WAG,EXPORTED,20260227_V_AVnfA4eZ9s_WAG_LSUvsAlabama.csv,2026-04-19 13:01:31,
2026-02-27 20:30:00,Southern Utah vs UC Davis,"America First Event Center, Cedar City, UT",Virtius,t1cMABfyvA,https://virti.us/session?s=t1cMABfyvA,WAG,EXPORTED,20260227_V_t1cMABfyvA_WAG_SouthernUtahvsUCDavis.csv,2026-04-19 13:01:35,
2026-02-27 20:00:00,TWU / Florida / Arizona State / Fisk,"Kitty Magee Arena, Denton, TX",Virtius,81i9ZkWi9w,https://virti.us/session?s=81i9ZkWi9w,WAG,EXPORTED,20260227_V_81i9ZkWi9w_WAG_TWUFloridaArizonaStateFisk.csv,2026-04-19 13:01:40,
2026-02-27 19:30:00,Oklahoma vs Auburn,"Lloyd Noble Center, Norman, OK",Virtius,5g6bBeMjBv,https://virti.us/session?s=5g6bBeMjBv,WAG,EXPORTED,20260227_V_5g6bBeMjBv_WAG_OklahomavsAuburn.csv,2026-04-19 13:01:43,
2026-02-27 19:00:00,Gustavus vs Simpson,"Lund Center, St. Peter, MN",Virtius,ACNByXMa71,https://virti.us/session?s=ACNByXMa71,WAG,EXPORTED,20260227_V_ACNByXMa71_WAG_GustavusvsSimpson.csv,2026-04-19 13:01:53,
2026-02-27 19:00:00,NC State / UNH / GW / Yale,"Reynolds Coliseum, Raleigh, NC",Virtius,8PxdqdjcEc,https://virti.us/session?s=8PxdqdjcEc,WAG,EXPORTED,20260227_V_8PxdqdjcEc_WAG_NCStateUNHGWYale.csv,2026-04-19 13:01:59,
2026-02-27 19:00:00,NIU vs CMU,"Convocation Center, DeKalb, IL",Virtius,1D102SPhCb,https://virti.us/session?s=1D102SPhCb,WAG,EXPORTED,20260227_V_1D102SPhCb_WAG_NIUvsCMU.csv,2026-04-19 13:02:12,
2026-02-27 19:00:00,Pitt / Temple / Towson / Ball State,"Fitzgerald Field House, Pittsburgh, PA",Virtius,sIzyb-QWSL,https://virti.us/session?s=sIzyb-QWSL,WAG,EXPORTED,20260227_V_sIzyb-QWSL_WAG_PittTempleTowsonBallState.csv,2026-04-19 13:02:08,
2026-02-27 19:00:00,UW-Oshkosh vs UW-Stout,"Kolf Sports Center (Oshkosh, Wis.)",Virtius,2i7iFaJQjl,https://virti.us/session?s=2i7iFaJQjl,WAG,EXPORTED,20260227_V_2i7iFaJQjl_WAG_UWOshkoshvsUWStout.csv,2026-04-19 13:02:17,
2026-02-27 19:00:00,UWL / UW-Eau Claire / Winona State,"Mitchell Hall, La Crosse, WI",Virtius,UbNSwP_Ygr,https://virti.us/session?s=UbNSwP_Ygr,WAG,EXPORTED,20260227_V_UbNSwP_Ygr_WAG_UWLUWEauClaireWinonaState.csv,2026-04-19 13:01:48,
2026-02-27 19:00:00,WVU vs BYU,"Hope Coliseum, Morgantown, WV",Virtius,2hlulKJXIl,https://virti.us/session?s=2hlulKJXIl,WAG,EXPORTED,20260227_V_2hlulKJXIl_WAG_WVUvsBYU.csv,2026-04-19 13:02:03,
2026-02-27 18:00:00,EMU / WMU / Illinois State,"Bowen Field House, Ypsilanti, MI",Virtius,mxpqfxAHZm,https://virti.us/session?s=mxpqfxAHZm,WAG,EXPORTED,20260227_V_mxpqfxAHZm_WAG_EMUWMUIllinoisState.csv,2026-04-19 13:02:22,
2026-02-27 18:00:00,Kentucky vs Georgia,"Historic Memorial Coliseum, Lexington, KY",Virtius,gULq4geJ6h,https://virti.us/session?s=gULq4geJ6h,WAG,EXPORTED,20260227_V_gULq4geJ6h_WAG_KentuckyvsGeorgia.csv,2026-04-19 13:02:26,
2026-02-23 19:00:00,Illinois State vs NIU,"Horton Field House, Normal, IL",Virtius,FnZlXexPyk,https://virti.us/session?s=FnZlXexPyk,WAG,EXPORTED,20260223_V_FnZlXexPyk_WAG_IllinoisStatevsNIU.csv,2026-04-19 13:02:30,
2026-02-22 17:00:00,San Jose State / Air Force / UC Davis,"PCU Event Center, San Jose, CA",Virtius,ff5uNNRP_U,https://virti.us/session?s=ff5uNNRP_U,WAG,EXPORTED,20260222_V_ff5uNNRP_U_WAG_SanJoseStateAirForceUCDavis.csv,2026-04-19 13:02:36,
2026-02-22 15:00:00,TWU / Oregon State / Kent State / Arizona State,"Kitty Magee Arena, Denton, TX",Virtius,kh4N3TlFPm,https://virti.us/session?s=kh4N3TlFPm,WAG,EXPORTED,20260222_V_kh4N3TlFPm_WAG_TWUOregonStateKentStateArizonaState.csv,2026-04-19 13:02:41,
2026-02-22 14:00:00,Bowling Green vs CMU,"Stroh Center, Bowling Green, OH",Virtius,YXu4e8AISF,https://virti.us/session?s=YXu4e8AISF,WAG,EXPORTED,20260222_V_YXu4e8AISF_WAG_BowlingGreenvsCMU.csv,2026-04-19 13:02:45,
2026-02-22 14:00:00,Brockport vs Utica,"Tuttle North Gymnastics Facility, Brockport, NY",Virtius,3bXX8dhkzn,https://virti.us/session?s=3bXX8dhkzn,WAG,EXPORTED,20260222_V_3bXX8dhkzn_WAG_BrockportvsUtica.csv,2026-04-19 13:02:50,
2026-02-22 14:00:00,UNH vs SCSU,"Lundholm Gymnasium, Durham, NH",Virtius,1Hwvf4RcmD,https://virti.us/session?s=1Hwvf4RcmD,WAG,EXPORTED,20260222_V_1Hwvf4RcmD_WAG_UNHvsSCSU.csv,2026-04-19 13:02:56,
2026-02-22 13:00:00,GW / Towson / Eastern Michigan / Fisk,"Charles E. Smith Center, Washington, D.C.",Virtius,rZ5k_ecJZU,https://virti.us/session?s=rZ5k_ecJZU,WAG,EXPORTED,20260222_V_rZ5k_ecJZU_WAG_GWTowsonEasternMichiganFisk.csv,2026-04-19 13:03:01,
2026-02-22 12:00:00,Ivy Classic @ Yale,"John J. Lee Amphitheater, New Haven, CT",Virtius,lbjE9xJVDc,https://virti.us/session?s=lbjE9xJVDc,WAG,EXPORTED,20260222_V_lbjE9xJVDc_WAG_IvyClassicYale.csv,2026-04-19 13:03:06,
2026-02-22 11:00:00,Ursinus vs West Chester,"Helfferich Hall, Collegeville, PA",Virtius,baURDCCzWJ,https://virti.us/session?s=baURDCCzWJ,WAG,EXPORTED,20260222_V_baURDCCzWJ_WAG_UrsinusvsWestChester.csv,2026-04-19 13:03:10,
2026-02-21 18:00:00,Michigan State vs Ohio State,"Jenison Field House, East Lansing, MI",Virtius,WztAzd5uB8,https://virti.us/session?s=WztAzd5uB8,WAG,EXPORTED,20260221_V_WztAzd5uB8_WAG_MichiganStatevsOhioState.csv,2026-04-19 13:03:13,
2026-02-21 16:00:00,Arizona vs WVU,"McKale Center, Tuscon, AZ",Virtius,Vcw8VriAW1,https://virti.us/session?s=Vcw8VriAW1,WAG,EXPORTED,20260221_V_Vcw8VriAW1_WAG_ArizonavsWVU.csv,2026-04-19 13:03:17,
2026-02-21 16:00:00,NC State vs Stanford,"Reynolds Coliseum, Raleigh, NC",Virtius,-6n24N7GB9,https://virti.us/session?s=-6n24N7GB9,WAG,EXPORTED,20260221_V_-6n24N7GB9_WAG_NCStatevsStanford.csv,2026-04-19 13:03:20,
2026-02-21 15:45:00,Michigan vs Rutgers,"Crisler Center, Ann Arbor, MI",Virtius,MzpQK4MOR-,https://virti.us/session?s=MzpQK4MOR-,WAG,EXPORTED,20260221_V_MzpQK4MOR-_WAG_MichiganvsRutgers.csv,2026-04-19 13:03:24,
2026-02-21 13:00:00,Cortland / Ithaca / Springfield / Utica,"Park Center Gymnasium, Cortland, NY",Virtius,x0SCnefHVy,https://virti.us/session?s=x0SCnefHVy,WAG,EXPORTED,20260221_V_x0SCnefHVy_WAG_CortlandIthacaSpringfieldUtica.csv,2026-04-19 13:03:28,
2026-02-21 13:00:00,Simpson vs Army,"Cowles Fieldhouse, Indianola, IA",Virtius,ATjW8OwEpn,https://virti.us/session?s=ATjW8OwEpn,MAG,EXPORTED,20260221_V_ATjW8OwEpn_MAG_SimpsonvsArmy.csv,2026-04-19 13:03:32,
2026-02-20 22:30:00,California vs UNC,"Haas Pavilion, Berkeley, CA",Virtius,Gy1UoEUV_S,https://virti.us/session?s=Gy1UoEUV_S,WAG,EXPORTED,20260220_V_Gy1UoEUV_S_WAG_CaliforniavsUNC.csv,2026-04-19 13:03:36,
2026-02-20 22:00:00,UC Davis vs William & Mary,"University Credit Union Center, Davis, CA",Virtius,6Z_LRb0sXv,https://virti.us/session?s=6Z_LRb0sXv,WAG,EXPORTED,20260220_V_6Z_LRb0sXv_WAG_UCDavisvsWilliamMary.csv,2026-04-19 13:03:39,
2026-02-20 21:30:00,Washington vs Minnesota,"Alaska Airlines Arena, Seattle, WA",Virtius,lPKr-NSRXt,https://virti.us/session?s=lPKr-NSRXt,WAG,EXPORTED,20260220_V_lPKr-NSRXt_WAG_WashingtonvsMinnesota.csv,2026-04-19 13:03:43,
2026-02-20 21:00:00,BYU vs Denver,"Marriott Center, Provo, UT",Virtius,LT-t1hW71-,https://virti.us/session?s=LT-t1hW71-,WAG,EXPORTED,20260220_V_LT-t1hW71-_WAG_BYUvsDenver.csv,2026-04-19 13:03:49,
2026-02-20 21:00:00,Utah vs Southern Utah,"Jon M. Huntsman Center, Salt Lake City, UT",Virtius,ndi_E3zXZf,https://virti.us/session?s=ndi_E3zXZf,WAG,EXPORTED,20260220_V_ndi_E3zXZf_WAG_UtahvsSouthernUtah.csv,2026-04-19 13:03:46,
2026-02-20 20:45:00,Auburn vs Alabama,"Neville Arena, Auburn, AL",Virtius,Uq0-Su50HQ,https://virti.us/session?s=Uq0-Su50HQ,WAG,EXPORTED,20260220_V_Uq0-Su50HQ_WAG_AuburnvsAlabama.csv,2026-04-19 13:03:52,
2026-02-20 20:45:00,Oklahoma vs LSU,"Lloyd Noble Center, Norman, OK",Virtius,wgRDf2c3-1,https://virti.us/session?s=wgRDf2c3-1,WAG,EXPORTED,20260220_V_wgRDf2c3-1_WAG_OklahomavsLSU.csv,2026-04-19 13:03:56,
2026-02-20 20:15:00,Arkansas vs Kentucky,"Barnhill Arena, Fayetteville, AR",Virtius,ei1d-Sqdki,https://virti.us/session?s=ei1d-Sqdki,WAG,EXPORTED,20260220_V_ei1d-Sqdki_WAG_ArkansasvsKentucky.csv,2026-04-19 13:04:00,
2026-02-20 20:00:00,NIU / SEMO / Wilberforce,"Convocation Center, DeKalb, IL",Virtius,4NO-KJs_U4,https://virti.us/session?s=4NO-KJs_U4,WAG,EXPORTED,20260220_V_4NO-KJs_U4_WAG_NIUSEMOWilberforce.csv,2026-04-19 13:04:04,
2026-02-20 19:30:00,Hamline vs Winona State,"Walker Fieldhouse, St. Paul, MN",Virtius,_NbJrvpWdg,https://virti.us/session?s=_NbJrvpWdg,WAG,EXPORTED,20260220_V__NbJrvpWdg_WAG_HamlinevsWinonaState.csv,2026-04-19 13:04:08,
2026-02-20 19:00:00,Clemson vs Pitt,"Littlejohn Coliseum, Clemson, SC",Virtius,NxvQtdFPfX,https://virti.us/session?s=NxvQtdFPfX,WAG,EXPORTED,20260220_V_NxvQtdFPfX_WAG_ClemsonvsPitt.csv,2026-04-19 13:04:28,
2026-02-20 19:00:00,Georgia vs Florida,"Stegeman Coliseum, Athens, GA",Virtius,OpBSXtdEKu,https://virti.us/session?s=OpBSXtdEKu,WAG,EXPORTED,20260220_V_OpBSXtdEKu_WAG_GeorgiavsFlorida.csv,2026-04-19 13:04:24,
2026-02-20 19:00:00,Maryland vs Nebraska,"Xfinity Center, College Park, MD",Virtius,KobWYz9FSj,https://virti.us/session?s=KobWYz9FSj,WAG,EXPORTED,20260220_V_KobWYz9FSj_WAG_MarylandvsNebraska.csv,2026-04-19 13:04:16,
2026-02-20 19:00:00,Missouri / Illinois / Ball State / Air Force,"Mizzou Arena, Columbia, MO",Virtius,bzV6T1KGXo,https://virti.us/session?s=bzV6T1KGXo,WAG,EXPORTED,20260220_V_bzV6T1KGXo_WAG_MissouriIllinoisBallStateAirForce.csv,2026-04-19 13:04:13,
2026-02-20 19:00:00,UW-Stout / Simpson / Gustavus,"Johnson Fieldhouse, Menomonie, WI",Virtius,d2UEgFlOH-,https://virti.us/session?s=d2UEgFlOH-,WAG,EXPORTED,20260220_V_d2UEgFlOH-_WAG_UWStoutSimpsonGustavus.csv,2026-04-19 13:04:21,
2026-02-20 19:00:00,UWL vs UW-Whitewater,"La Crosse Center, La Crosse, WI",Virtius,_LZsHk0zd9,https://virti.us/session?s=_LZsHk0zd9,WAG,EXPORTED,20260220_V__LZsHk0zd9_WAG_UWLvsUWWhitewater.csv,2026-04-19 13:04:32,
2026-02-20 18:00:00,Temple vs Eastern Michigan,"McGonigle Hall, Philadelphia, PA",Virtius,oxnmPUWmbJ,https://virti.us/session?s=oxnmPUWmbJ,WAG,EXPORTED,20260220_V_oxnmPUWmbJ_WAG_TemplevsEasternMichigan.csv,2026-04-19 13:04:35,
2026-02-19 19:00:00,UW-Eau Claire vs UW-Oshkosh,"McPhee Physical Education Center, Eau Claire, WI",Virtius,T96tEUQivy,https://virti.us/session?s=T96tEUQivy,WAG,EXPORTED,20260219_V_T96tEUQivy_WAG_UWEauClairevsUWOshkosh.csv,2026-04-19 13:04:39,
2026-02-15 17:00:00,San Jose State vs Utah State,"Provident Credit Union Event Center, San Jose, CA",Virtius,SqU2ZQMQpV,https://virti.us/session?s=SqU2ZQMQpV,WAG,EXPORTED,20260215_V_SqU2ZQMQpV_WAG_SanJoseStatevsUtahState.csv,2026-04-19 13:04:43,
2026-02-15 16:00:00,Pitt vs Clemson,"Fitzgerald Field House, Pittsburgh, PA",Virtius,c-5n0HYsuI,https://virti.us/session?s=c-5n0HYsuI,WAG,EXPORTED,20260215_V_c-5n0HYsuI_WAG_PittvsClemson.csv,2026-04-19 13:04:47,
2026-02-15 15:00:00,Nebraska vs Illinois,"Bob Devaney Sports Center, Lincoln, NE",Virtius,I0tkVta-U8,https://virti.us/session?s=I0tkVta-U8,WAG,EXPORTED,20260215_V_I0tkVta-U8_WAG_NebraskavsIllinois.csv,2026-04-19 13:04:52,
2026-02-15 14:00:00,Bowling Green vs NIU,"Stroh Center, Bowling Green, OH",Virtius,b-agB5veZQ,https://virti.us/session?s=b-agB5veZQ,WAG,EXPORTED,20260215_V_b-agB5veZQ_WAG_BowlingGreenvsNIU.csv,2026-04-19 13:05:10,
2026-02-15 14:00:00,Centenary vs TWU,"Gold Dome, Shreveport, LA",Virtius,ohCuX_t7f9,https://virti.us/session?s=ohCuX_t7f9,WAG,EXPORTED,20260215_V_ohCuX_t7f9_WAG_CentenaryvsTWU.csv,2026-04-19 13:05:00,
2026-02-15 14:00:00,Michigan State / Maryland / Western Michigan,"Jenison Field House, East Lansing, MI",Virtius,FJgu6Y-fvj,https://virti.us/session?s=FJgu6Y-fvj,WAG,EXPORTED,20260215_V_FJgu6Y-fvj_WAG_MichiganStateMarylandWesternMichigan.csv,2026-04-19 13:05:20,
2026-02-15 14:00:00,Penn / Towson / West Chester,"The Palestra, Philadelphia, PA",Virtius,L_NC9NyZH9,https://virti.us/session?s=L_NC9NyZH9,WAG,EXPORTED,20260215_V_L_NC9NyZH9_WAG_PennTowsonWestChester.csv,2026-04-19 13:05:14,
2026-02-15 14:00:00,Simpson vs UW-Eau Claire,"Cowles Fieldhouse, Indianola, IA",Virtius,RLHJEntgGq,https://virti.us/session?s=RLHJEntgGq,WAG,EXPORTED,20260215_V_RLHJEntgGq_WAG_SimpsonvsUWEauClaire.csv,2026-04-19 13:05:05,
2026-02-15 14:00:00,Wilberforce / Fisk / Greenville,"Gaston F. Lewis Arena, Wilberforce, OH",Virtius,Fa2IVlwh2n,https://virti.us/session?s=Fa2IVlwh2n,WAG,EXPORTED,20260215_V_Fa2IVlwh2n_WAG_WilberforceFiskGreenville.csv,2026-04-19 13:04:56,
2026-02-15 13:00:00,Ball State vs Eastern Michigan,"Worthen Arena, Muncie, IN",Virtius,VFjzN4-sDA,https://virti.us/session?s=VFjzN4-sDA,WAG,EXPORTED,20260215_V_VFjzN4-sDA_WAG_BallStatevsEasternMichigan.csv,2026-04-19 13:05:24,
2026-02-15 13:00:00,GW / UNH / William & Mary,"Charles E. Smith Center, Washington, D.C.",Virtius,eHpwdybVUI,https://virti.us/session?s=eHpwdybVUI,WAG,EXPORTED,20260215_V_eHpwdybVUI_WAG_GWUNHWilliamMary.csv,2026-04-19 13:05:29,
