Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,SV3,SV4,J1,J2,J3,J4
3,6,Annalise Newman-Achee,California,BB,9.250,,,,,,,3/21/2026,ACC Championship 2026 Session #2,9.90,9.90,9.90,9.90,9.30,9.25,9.25,9.20
3,1,Lilly Lippeatt,Clemson,BB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.85,9.85
3,2,Brie Clark,Clemson,BB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.80,9.85
3,3,Emma Malewski,Clemson,BB,9.900,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.85
3,4,Tara Walsh,Clemson,BB,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.80,9.80,9.80
3,5,Ella Cesario,Clemson,BB,9.625,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.70,9.65,9.60,9.55
3,6,Quinn Kuhl,Clemson,BB,9.725,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.75,9.75,9.70,9.70
3,1,Katie Harper,NC State,BB,9.700,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.70,9.70,9.70
3,2,Caroline Volk,NC State,BB,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.80,9.75,9.80
3,3,Autumn Rardin,NC State,BB,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.80,9.80,9.70
3,4,Maddie Hall,NC State,BB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
3,5,Adasyn Tackett,NC State,BB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.85,9.85,9.85
3,6,Syniya Thomas,NC State,BB,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.90
4,1,Sienna Robinson,Stanford,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
4,2,Alana Walker,Stanford,FX,9.900,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.95,9.90
4,3,Taralyn Nguyen,Stanford,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.85,9.80
4,4,Levi Jung-Ruivivar,Stanford,FX,9.925,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,10.00,9.95
4,5,Anna Roberts,Stanford,FX,9.900,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.85,9.90,9.90
4,6,Ana Barbosu,Stanford,FX,9.950,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.95,9.95,9.95,9.95
4,1,Casey Brown,California,FX,9.825,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.85,9.80,9.85
4,2,Annalise Newman-Achee,California,FX,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.80,9.80,9.80
4,3,Jayden Silvers,California,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
4,4,CJ Keuneke,California,FX,9.875,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.85
4,5,Kyen Mayhew,California,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.90
4,6,Tonya Paulsson,California,FX,9.925,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.95,10.00
4,1,Lilly Lippeatt,Clemson,FX,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.80,9.75,9.80
4,2,Maggie Holman,Clemson,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.80,9.85,9.90
4,3,Molly Arnold,Clemson,FX,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.80,9.75,9.80
4,4,Tara Walsh,Clemson,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.85,9.85,9.90
4,5,Ella Cesario,Clemson,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.90,9.85
4,6,Brie Clark,Clemson,FX,9.925,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.90,9.90,9.95,9.95
4,1,Emerson Fisk,NC State,FX,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.80,9.75,9.80
4,2,Ava Myers,NC State,FX,9.775,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.75,9.75,9.80
4,3,Meg Adler,NC State,FX,9.800,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.80,9.80,9.80
4,4,Autumn Rardin,NC State,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.85,9.85
4,5,Elle Hadrick,NC State,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.85,9.85,9.80,9.85
4,6,Syniya Thomas,NC State,FX,9.850,,,,,,,3/21/2026,ACC Championship 2026 Session #2,10.00,10.00,10.00,10.00,9.80,9.85,9.85,9.90
