Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
5,3,Matteo Bardana,California,PB,12.950,4.5,8.450,,,,,3/14/2026,Stanford Senior Night Quad,4.5,1.8,1.3
5,4,Kaien Orion,California,PB,11.400,4.5,6.900,,,,,3/14/2026,Stanford Senior Night Quad,4.5,3.5,2.7
5,1,Tai Gopaul,Air Force,PB,12.850,4.3,8.550,,,,,3/14/2026,Stanford Senior Night Quad,4.3,1.4,1.5
5,2,Isaac Koo,Air Force,PB,12.700,4.4,8.300,,,,,3/14/2026,Stanford Senior Night Quad,4.4,1.7,1.7
5,3,Palmer Wright,Air Force,PB,13.150,4.4,8.750,,,,,3/14/2026,Stanford Senior Night Quad,4.4,1.2,1.3
5,4,Jack Foltyn,Air Force,PB,13.400,4.6,8.800,,,,,3/14/2026,Stanford Senior Night Quad,4.6,1.2,1.2
5,1,Julien Marechal,France,PB,10.500,4.6,5.900,,,,,3/14/2026,Stanford Senior Night Quad,4.6,4.4,3.8
5,2,Leeroy Traore-Malatre,France,PB,13.350,5.0,8.350,,,,,3/14/2026,Stanford Senior Night Quad,5.0,1.8,1.5
5,3,Anthony Mansard,France,PB,12.100,4.7,7.300,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.7,2.8,2.6
5,4,Kevin Carvalho,France,PB,13.350,5.1,8.250,,,,,3/14/2026,Stanford Senior Night Quad,5.1,1.9,1.6
5,5,Leo Saladino,France,PB,14.050,5.3,8.650,,0.1,,,3/14/2026,Stanford Senior Night Quad,5.3,1.5,1.2
5,6,Elias Breche,France,PB,10.450,4.7,5.750,,,,,3/14/2026,Stanford Senior Night Quad,4.7,4.5,4.0
5,1,Arun Chhetri,Stanford,PB,13.850,5.3,8.550,,,,,3/14/2026,Stanford Senior Night Quad,5.3,1.7,1.2
5,2,Zachary Green,Stanford,PB,13.800,5.2,8.600,,,,,3/14/2026,Stanford Senior Night Quad,5.2,1.4,1.4
5,3,Asher Hong,Stanford,PB,14.250,5.0,9.150,,0.1,,,3/14/2026,Stanford Senior Night Quad,5.0,0.9,0.8
5,4,David Shamah,Stanford,PB,14.300,5.5,8.800,,,,Y,3/14/2026,Stanford Senior Night Quad,5.5,1.2,1.2
6,1,Dominic Allaire,Quebec,HB,9.900,3.3,6.600,,,,,3/14/2026,Stanford Senior Night Quad,3.3,3.6,3.2
6,2,Albert Chagnon,Quebec,HB,11.200,4.5,6.700,,,,,3/14/2026,Stanford Senior Night Quad,4.5,3.3,3.3
6,3,Benoît Tremblay,Quebec,HB,12.100,4.4,7.700,,,,,3/14/2026,Stanford Senior Night Quad,4.4,2.4,2.2
6,4,Nathan Yvers,Quebec,HB,13.550,5.0,8.550,,,,,3/14/2026,Stanford Senior Night Quad,5.0,1.4,1.5
6,1,Jaxon Mitchell,California,HB,13.000,4.4,8.500,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.4,1.6,1.4
6,2,Evan Wenstad,California,HB,13.300,4.3,8.900,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.3,1.2,1.0
6,3,Tucker Yasunaga,California,HB,12.850,4.3,8.550,,,,,3/14/2026,Stanford Senior Night Quad,4.3,1.4,1.5
6,4,Matteo Bardana,California,HB,13.250,4.5,8.650,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.5,1.4,1.3
6,1,John Hults,Air Force,HB,11.450,3.9,7.550,,,,,3/14/2026,Stanford Senior Night Quad,3.9,2.5,2.4
6,2,Isaac Koo,Air Force,HB,12.750,4.6,8.150,,,,,3/14/2026,Stanford Senior Night Quad,4.6,1.9,1.8
6,3,Jared Fry,Air Force,HB,12.900,4.5,8.400,,,,,3/14/2026,Stanford Senior Night Quad,4.5,1.6,1.6
6,4,Tai Gopaul,Air Force,HB,13.600,4.7,8.800,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.7,1.1,1.3
6,1,Kevin Carvalho,France,HB,13.550,5.1,8.450,,,,,3/14/2026,Stanford Senior Night Quad,5.1,1.4,1.7
6,2,Enea Fouchand,France,HB,12.800,4.8,8.000,,,,,3/14/2026,Stanford Senior Night Quad,4.8,1.9,2.1
6,3,Leeroy Traore-Malatre,France,HB,12.100,5.2,6.900,,,,,3/14/2026,Stanford Senior Night Quad,5.2,3.1,3.1
6,4,Anthony Mansard,France,HB,11.550,4.6,6.850,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.6,3.3,3.0
6,5,Nael Sakouhi,France,HB,12.800,5.3,7.500,,,,,3/14/2026,Stanford Senior Night Quad,5.3,2.5,2.5
6,6,Swaimy Bellil,France,HB,12.750,4.5,8.150,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.5,1.9,1.8
6,1,Nick Kuebler,Stanford,HB,12.700,4.5,8.100,,0.1,,,3/14/2026,Stanford Senior Night Quad,4.5,1.8,2.0
6,2,Wade Nelson,Stanford,HB,13.500,4.9,8.600,,,,,3/14/2026,Stanford Senior Night Quad,4.9,1.4,1.4
6,3,Junnosuke Iwai,Stanford,HB,14.300,5.1,9.100,,0.1,,,3/14/2026,Stanford Senior Night Quad,5.1,1.0,0.8
6,4,Zachary Green,Stanford,HB,12.700,5.0,7.700,,,,,3/14/2026,Stanford Senior Night Quad,5.0,2.4,2.2
