Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,SV1,SV2,SV3,SV4,J1,J2,J3,J4
2,2,Hailey Klein,Arkansas,UB,9.875,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.85,9.90,9.90,9.85
2,3,Leah Smith,Arkansas,UB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.75,9.85,9.80,9.80
2,4,Avalon Campbell,Arkansas,UB,9.800,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.80,9.80,9.80,9.80
2,5,Allison Cucci,Arkansas,UB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.85,9.95
2,6,Morgan Price,Arkansas,UB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.95,9.85,9.90
3,1,Addison Fatta,Oklahoma,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.90,9.90,9.90,9.90
3,2,Keira Wells,Oklahoma,BB,9.900,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.90,9.90
3,3,Ella Murphy,Oklahoma,BB,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.95,9.90,9.95,9.95
3,4,Lily Pederson,Oklahoma,BB,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,10.00,9.95,9.95,9.95
3,5,Elle Mueller,Oklahoma,BB,9.950,,,,,,,4/5/2026,NCAA Regional '26 @ Kentucky: Final,10.00,10.00,10.00,10.00,9.95,9.95,9.90,9.95
