Round,Order,Name,Team,Event,Score,Difficulty,Execution,Neutral Deduction,Stick Bonus,Inquiry,Edited,Date,Event,D,E1,E2
2,2,Rayne Henriquez,Mavericks,PH,11.500,3.3,8.200,,,,,2/28/2026,Air Force vs Mavericks,3.3,1.5,2.1
2,3,Gavin Robey,Mavericks,PH,11.350,3.5,7.850,,,,,2/28/2026,Air Force vs Mavericks,3.5,2.4,1.9
2,4,Patrick Hoopes,Mavericks,PH,15.100,6.1,9.000,,,,,2/28/2026,Air Force vs Mavericks,6.1,0.9,1.1
2,5,Ronan Wright,Mavericks,PH,11.000,2.6,8.400,,,,,2/28/2026,Air Force vs Mavericks,2.6,1.8,1.4
3,1,Ryan Jacobson,Air Force,SR,12.500,4.0,8.400,,0.1,,Y,2/28/2026,Air Force vs Mavericks,4.0,1.7,1.5
3,2,Nathan DiMatteo,Air Force,SR,12.000,4.1,7.900,,,,,2/28/2026,Air Force vs Mavericks,4.1,2.1,2.1
3,3,Tai Gopaul,Air Force,SR,12.450,4.2,8.250,,,,,2/28/2026,Air Force vs Mavericks,4.2,1.8,1.7
3,4,Jack Foltyn,Air Force,SR,12.350,4.3,8.050,,,,,2/28/2026,Air Force vs Mavericks,4.3,1.9,2.0
3,1,Ethan Zenick,Mavericks,SR,11.350,3.3,8.050,,,,,2/28/2026,Air Force vs Mavericks,3.3,2.0,1.9
3,2,Caleb Demarest,Mavericks,SR,10.800,3.0,7.800,,,,,2/28/2026,Air Force vs Mavericks,3.0,2.3,2.1
3,3,Jackson Korowin,Mavericks,SR,11.600,3.1,8.500,,,,,2/28/2026,Air Force vs Mavericks,3.1,1.4,1.6
3,4,Gavin Robey,Mavericks,SR,11.800,3.3,8.500,,,,,2/28/2026,Air Force vs Mavericks,3.3,1.4,1.6
3,5,Willem Kienke,Mavericks,SR,9.400,3.0,6.400,,,,,2/28/2026,Air Force vs Mavericks,3.0,3.4,3.8
4,1,Devin Gopaul,Air Force,VT,13.300,4.0,9.200,,0.1,,,2/28/2026,Air Force vs Mavericks,4.0,0.7,0.9
4,2,Jared Fry,Air Force,VT,13.350,4.4,9.050,0.1,,,,2/28/2026,Air Force vs Mavericks,4.4,1.0,0.9
4,3,Jack Foltyn,Air Force,VT,13.350,4.4,8.950,,,,,2/28/2026,Air Force vs Mavericks,4.4,1.1,1.0
4,4,Isaac Koo,Air Force,VT,12.350,4.8,7.850,0.3,,,,2/28/2026,Air Force vs Mavericks,4.8,2.1,2.2
4,1,Caleb Demarest,Mavericks,VT,11.950,3.6,8.650,0.3,,,,2/28/2026,Air Force vs Mavericks,3.6,1.3,1.4
4,2,Jacob Kreps,Mavericks,VT,13.000,3.6,9.400,,,,,2/28/2026,Air Force vs Mavericks,3.6,0.6,0.6
4,3,Cody Myers,Mavericks,VT,12.400,3.6,8.800,,,,,2/28/2026,Air Force vs Mavericks,3.6,1.2,1.2
4,4,Jackson Korowin,Mavericks,VT,12.100,3.6,8.600,0.1,,,,2/28/2026,Air Force vs Mavericks,3.6,1.4,1.4
5,1,Tai Gopaul,Air Force,PB,13.300,4.3,9.000,,,,Y,2/28/2026,Air Force vs Mavericks,4.3,0.9,1.1
5,2,Isaac Koo,Air Force,PB,12.750,4.4,8.350,,,,Y,2/28/2026,Air Force vs Mavericks,4.4,1.6,1.7
5,3,Palmer Wright,Air Force,PB,13.350,4.4,8.850,,0.1,,,2/28/2026,Air Force vs Mavericks,4.4,1.1,1.2
5,4,Jack Foltyn,Air Force,PB,13.350,4.6,8.750,,,,Y,2/28/2026,Air Force vs Mavericks,4.6,1.2,1.3
5,1,Jackson Korowin,Mavericks,PB,11.650,2.5,9.150,,,,,2/28/2026,Air Force vs Mavericks,2.5,0.8,0.9
5,2,Clark Warrener,Mavericks,PB,10.550,2.5,8.050,,,,,2/28/2026,Air Force vs Mavericks,2.5,1.8,2.1
5,3,Tyler Schrott,Mavericks,PB,10.700,2.5,8.200,,,,,2/28/2026,Air Force vs Mavericks,2.5,1.9,1.7
5,4,Ethan Zenick,Mavericks,PB,11.500,2.3,9.200,,,,,2/28/2026,Air Force vs Mavericks,2.3,0.7,0.9
5,5,Cody Myers,Mavericks,PB,10.900,2.7,8.200,,,,,2/28/2026,Air Force vs Mavericks,2.7,1.7,1.9
6,1,Carson Crooks,Air Force,HB,9.900,3.2,6.700,,,,,2/28/2026,Air Force vs Mavericks,3.2,3.3,3.3
6,2,Isaac Koo,Air Force,HB,12.950,4.6,8.350,,,,,2/28/2026,Air Force vs Mavericks,4.6,1.5,1.8
6,3,Jared Fry,Air Force,HB,10.950,4.5,6.450,,,,,2/28/2026,Air Force vs Mavericks,4.5,3.6,3.5
6,4,Tai Gopaul,Air Force,HB,13.200,4.8,8.400,,,,,2/28/2026,Air Force vs Mavericks,4.8,1.8,1.4
6,1,Ethan Gamache,Mavericks,HB,10.800,1.8,9.000,,,,Y,2/28/2026,Air Force vs Mavericks,1.8,0.9,1.1
6,2,Ethan King,Mavericks,HB,12.300,3.0,9.200,,0.1,,,2/28/2026,Air Force vs Mavericks,3.0,0.8,0.8
6,3,Ethan Zenick,Mavericks,HB,12.200,2.7,9.400,,0.1,,,2/28/2026,Air Force vs Mavericks,2.7,0.5,0.7
6,4,Cody Myers,Mavericks,HB,11.350,3.1,8.150,,0.1,,,2/28/2026,Air Force vs Mavericks,3.1,2.0,1.7
6,5,Liam Madsen,Mavericks,HB,10.450,2.0,8.450,,,,,2/28/2026,Air Force vs Mavericks,2.0,1.5,1.6
